Agent ID,Agent Name,Branch ID,Agent Type,Seniority Years,Sales Region,Active Flag
6322,Marta Lewandowski,46,Agent wyłączny,9,Południe,Yes
6323,Magdalena Lewandowski,413,Broker,7,Północ,No
6324,Anna Kamiński,317,Partner,15,Wschód,Yes
6325,Marta Kamiński,2,Agent wyłączny,16,Północ,Yes
6326,Tomasz Lewandowski,173,Partner,7,Południe,Yes
6327,Piotr Zieliński,343,Agent wyłączny,18,Południe,Yes
6328,Magdalena Nowak,26,Multiagent,2,Wschód,Yes
6329,Adam Nowak,91,Multiagent,16,Zachód,Yes
6330,Piotr Woźniak,283,Agent wyłączny,9,Centrum,Yes
6331,Paweł Nowak,319,Multiagent,12,Zachód,Yes
6332,Michał Lewandowski,212,Direct Sales,3,Centrum,Yes
6333,Anna Wójcik,236,Multiagent,14,Wschód,Yes
6334,Katarzyna Nowak,154,Direct Sales,13,Wschód,Yes
6335,Krzysztof Szymański,323,Direct Sales,0,Zachód,Yes
6336,Marta Woźniak,124,Agent wyłączny,13,Wschód,Yes
6337,Piotr Woźniak,317,Broker,19,Południe,Yes
6338,Magdalena Lewandowski,239,Agent wyłączny,9,Południe,Yes
6339,Monika Szymański,316,Multiagent,10,Zachód,Yes
6340,Adam Zieliński,1,Agent wyłączny,13,Centrum,Yes
6341,Adam Woźniak,152,Multiagent,3,Centrum,No
6342,Agnieszka Nowak,315,Multiagent,19,Centrum,Yes
6343,Katarzyna Kowalski,98,Broker,20,Zachód,Yes
6344,Piotr Lewandowski,410,Broker,15,Zachód,No
6345,Paweł Kowalski,136,Multiagent,7,Zachód,Yes
6346,Agnieszka Kowalski,373,Direct Sales,15,Centrum,Yes
6347,Marta Zieliński,352,Multiagent,11,Wschód,Yes
6348,Ewa Wójcik,264,Agent wyłączny,17,Wschód,Yes
6349,Joanna Nowak,20,Direct Sales,1,Południe,Yes
6350,Ewa Kowalczyk,58,Agent wyłączny,13,Centrum,Yes
6351,Joanna Nowak,327,Agent wyłączny,17,Centrum,Yes
6352,Monika Lewandowski,5,Agent wyłączny,13,Południe,Yes
6353,Marta Wójcik,218,Agent wyłączny,11,Centrum,Yes
6354,Adam Lewandowski,384,Multiagent,12,Południe,No
6355,Paweł Kamiński,313,Partner,20,Południe,Yes
6356,Ewa Nowak,20,Agent wyłączny,14,Wschód,Yes
6357,Magdalena Nowak,110,Multiagent,2,Wschód,Yes
6358,Katarzyna Woźniak,312,Agent wyłączny,6,Centrum,Yes
6359,Piotr Kamiński,79,Agent wyłączny,4,Wschód,Yes
6360,Marcin Wiśniewski,155,Direct Sales,10,Południe,Yes
6361,Krzysztof Wójcik,204,Agent wyłączny,20,Centrum,Yes
6362,Agnieszka Szymański,125,Agent wyłączny,5,Południe,Yes
6363,Tomasz Szymański,219,Agent wyłączny,10,Północ,Yes
6364,Katarzyna Kamiński,368,Agent wyłączny,7,Zachód,No
6365,Katarzyna Szymański,48,Agent wyłączny,14,Południe,Yes
6366,Michał Nowak,71,Multiagent,19,Północ,Yes
6367,Paweł Wójcik,34,Agent wyłączny,2,Północ,Yes
6368,Adam Kamiński,83,Multiagent,4,Zachód,Yes
6369,Anna Wiśniewski,269,Agent wyłączny,6,Południe,Yes
6370,Piotr Woźniak,77,Agent wyłączny,9,Zachód,Yes
6371,Anna Kamiński,366,Agent wyłączny,12,Zachód,Yes
6372,Katarzyna Szymański,398,Agent wyłączny,11,Południe,Yes
6373,Jakub Lewandowski,252,Agent wyłączny,19,Północ,Yes
6374,Jakub Kowalczyk,207,Multiagent,11,Północ,Yes
6375,Krzysztof Szymański,125,Multiagent,20,Centrum,No
6376,Joanna Kowalski,357,Direct Sales,3,Centrum,Yes
6377,Paweł Kowalczyk,138,Multiagent,16,Południe,No
6378,Tomasz Nowak,177,Multiagent,14,Zachód,Yes
6379,Marta Szymański,52,Agent wyłączny,18,Południe,Yes
6380,Joanna Kowalski,314,Multiagent,9,Wschód,Yes
6381,Paweł Woźniak,406,Broker,17,Zachód,Yes
6382,Katarzyna Nowak,297,Agent wyłączny,8,Centrum,Yes
6383,Agnieszka Woźniak,162,Multiagent,10,Centrum,Yes
6384,Monika Zieliński,59,Direct Sales,12,Wschód,Yes
6385,Paweł Kamiński,417,Direct Sales,20,Wschód,Yes
6386,Anna Zieliński,100,Multiagent,3,Centrum,Yes
6387,Joanna Kowalczyk,237,Agent wyłączny,16,Wschód,Yes
6388,Jakub Zieliński,315,Agent wyłączny,5,Zachód,Yes
6389,Katarzyna Nowak,290,Agent wyłączny,3,Południe,Yes
6390,Agnieszka Kowalczyk,32,Direct Sales,1,Zachód,Yes
6391,Tomasz Lewandowski,243,Partner,0,Zachód,Yes
6392,Magdalena Kamiński,85,Multiagent,5,Centrum,Yes
6393,Paweł Woźniak,232,Multiagent,8,Wschód,Yes
6394,Jakub Wójcik,223,Agent wyłączny,20,Północ,Yes
6395,Joanna Wiśniewski,306,Partner,0,Centrum,Yes
6396,Katarzyna Szymański,77,Multiagent,9,Południe,Yes
6397,Tomasz Wójcik,9,Broker,18,Południe,Yes
6398,Adam Wójcik,300,Agent wyłączny,12,Północ,Yes
6399,Jakub Kowalczyk,410,Agent wyłączny,3,Południe,Yes
6400,Katarzyna Kowalski,183,Partner,18,Południe,Yes
6401,Adam Kowalczyk,296,Direct Sales,2,Wschód,Yes
6402,Katarzyna Wójcik,15,Multiagent,8,Centrum,Yes
6403,Tomasz Lewandowski,300,Multiagent,13,Centrum,Yes
6404,Monika Lewandowski,269,Direct Sales,4,Centrum,Yes
6405,Joanna Nowak,70,Multiagent,13,Wschód,Yes
6406,Jakub Zieliński,408,Multiagent,10,Zachód,Yes
6407,Marta Szymański,44,Agent wyłączny,7,Południe,No
6408,Agnieszka Lewandowski,226,Agent wyłączny,14,Południe,Yes
6409,Piotr Nowak,203,Agent wyłączny,14,Południe,Yes
6410,Paweł Wiśniewski,207,Direct Sales,9,Wschód,No
6411,Ewa Kowalczyk,405,Agent wyłączny,16,Południe,Yes
6412,Agnieszka Kowalczyk,115,Agent wyłączny,16,Centrum,Yes
6413,Paweł Woźniak,388,Agent wyłączny,7,Zachód,Yes
6414,Agnieszka Kowalczyk,20,Multiagent,7,Zachód,Yes
6415,Agnieszka Kowalski,83,Agent wyłączny,14,Centrum,Yes
6416,Michał Zieliński,129,Broker,3,Centrum,Yes
6417,Magdalena Wójcik,112,Direct Sales,15,Zachód,Yes
6418,Paweł Kowalczyk,173,Agent wyłączny,1,Centrum,Yes
6419,Krzysztof Kamiński,246,Multiagent,14,Centrum,Yes
6420,Joanna Zieliński,347,Multiagent,12,Wschód,No
6421,Magdalena Szymański,371,Broker,15,Północ,Yes
6422,Magdalena Nowak,224,Agent wyłączny,7,Wschód,Yes
6423,Agnieszka Woźniak,375,Broker,20,Wschód,Yes
6424,Piotr Woźniak,413,Broker,16,Wschód,Yes
6425,Jakub Szymański,77,Agent wyłączny,10,Północ,Yes
6426,Piotr Kowalczyk,98,Agent wyłączny,14,Północ,Yes
6427,Katarzyna Woźniak,76,Multiagent,2,Północ,Yes
6428,Monika Zieliński,195,Multiagent,12,Północ,No
6429,Adam Wiśniewski,101,Agent wyłączny,17,Centrum,Yes
6430,Paweł Wójcik,383,Partner,7,Południe,Yes
6431,Monika Szymański,276,Agent wyłączny,20,Północ,Yes
6432,Anna Nowak,105,Direct Sales,18,Północ,Yes
6433,Magdalena Lewandowski,183,Agent wyłączny,14,Południe,Yes
6434,Piotr Nowak,200,Agent wyłączny,12,Północ,Yes
6435,Tomasz Kowalczyk,22,Broker,16,Południe,Yes
6436,Anna Kamiński,260,Multiagent,19,Północ,Yes
6437,Magdalena Woźniak,170,Broker,10,Zachód,Yes
6438,Katarzyna Wójcik,228,Broker,15,Centrum,Yes
6439,Jakub Szymański,107,Direct Sales,4,Południe,No
6440,Magdalena Woźniak,181,Agent wyłączny,19,Zachód,Yes
6441,Katarzyna Kowalczyk,219,Agent wyłączny,1,Południe,Yes
6442,Magdalena Zieliński,175,Broker,1,Północ,Yes
6443,Piotr Lewandowski,359,Agent wyłączny,10,Południe,Yes
6444,Katarzyna Wiśniewski,414,Agent wyłączny,10,Zachód,Yes
6445,Jakub Woźniak,45,Direct Sales,16,Zachód,Yes
6446,Krzysztof Wiśniewski,358,Broker,8,Północ,Yes
6447,Katarzyna Kowalski,352,Agent wyłączny,11,Północ,Yes
6448,Piotr Wójcik,288,Multiagent,5,Wschód,Yes
6449,Joanna Nowak,385,Broker,12,Południe,Yes
6450,Jakub Lewandowski,18,Multiagent,9,Centrum,Yes
6451,Michał Lewandowski,2,Multiagent,3,Południe,Yes
6452,Paweł Szymański,315,Partner,5,Południe,Yes
6453,Agnieszka Kowalski,149,Multiagent,2,Zachód,Yes
6454,Katarzyna Kowalski,285,Broker,1,Południe,Yes
6455,Marta Szymański,44,Agent wyłączny,19,Południe,Yes
6456,Marcin Kowalczyk,212,Agent wyłączny,16,Wschód,Yes
6457,Joanna Kowalczyk,240,Agent wyłączny,13,Wschód,No
6458,Monika Wiśniewski,63,Agent wyłączny,3,Wschód,Yes
6459,Anna Nowak,129,Agent wyłączny,20,Wschód,Yes
6460,Tomasz Nowak,244,Direct Sales,18,Północ,Yes
6461,Joanna Wójcik,395,Agent wyłączny,16,Wschód,Yes
6462,Krzysztof Woźniak,43,Direct Sales,4,Południe,Yes
6463,Ewa Kowalski,311,Multiagent,5,Wschód,Yes
6464,Adam Kowalski,365,Multiagent,7,Wschód,Yes
6465,Adam Nowak,213,Direct Sales,3,Wschód,No
6466,Adam Szymański,245,Multiagent,9,Południe,Yes
6467,Joanna Wiśniewski,3,Partner,8,Centrum,No
6468,Marcin Lewandowski,394,Direct Sales,10,Wschód,Yes
6469,Agnieszka Lewandowski,284,Broker,12,Północ,Yes
6470,Agnieszka Wójcik,246,Broker,15,Centrum,Yes
6471,Agnieszka Wiśniewski,290,Agent wyłączny,6,Zachód,Yes
6472,Krzysztof Kowalski,367,Agent wyłączny,6,Wschód,Yes
6473,Adam Kowalski,363,Agent wyłączny,11,Centrum,Yes
6474,Agnieszka Wójcik,351,Multiagent,5,Centrum,No
6475,Marcin Woźniak,152,Multiagent,13,Zachód,Yes
6476,Marta Kowalski,253,Agent wyłączny,14,Południe,Yes
6477,Katarzyna Nowak,278,Direct Sales,9,Zachód,Yes
6478,Paweł Lewandowski,253,Multiagent,3,Północ,Yes
6479,Monika Woźniak,336,Broker,17,Centrum,Yes
6480,Marta Zieliński,287,Agent wyłączny,12,Północ,Yes
6481,Krzysztof Woźniak,398,Multiagent,14,Zachód,Yes
6482,Michał Woźniak,12,Multiagent,13,Północ,Yes
6483,Magdalena Zieliński,35,Direct Sales,1,Wschód,Yes
6484,Katarzyna Nowak,27,Direct Sales,8,Północ,Yes
6485,Ewa Kamiński,230,Multiagent,5,Centrum,Yes
6486,Marcin Szymański,78,Multiagent,2,Wschód,Yes
6487,Monika Kowalski,218,Multiagent,17,Wschód,Yes
6488,Magdalena Lewandowski,75,Broker,8,Wschód,Yes
6489,Adam Wójcik,238,Multiagent,5,Centrum,Yes
6490,Piotr Szymański,253,Broker,12,Wschód,Yes
6491,Tomasz Wójcik,103,Multiagent,2,Wschód,Yes
6492,Monika Kowalski,224,Broker,6,Północ,Yes
6493,Magdalena Kamiński,190,Multiagent,3,Południe,Yes
6494,Krzysztof Szymański,163,Multiagent,4,Południe,Yes
6495,Michał Zieliński,195,Broker,19,Wschód,Yes
6496,Krzysztof Zieliński,18,Agent wyłączny,16,Północ,Yes
6497,Tomasz Zieliński,299,Broker,20,Północ,Yes
6498,Anna Kowalski,6,Broker,12,Wschód,Yes
6499,Michał Szymański,255,Direct Sales,6,Północ,Yes
6500,Tomasz Kowalczyk,6,Direct Sales,4,Wschód,Yes
6501,Piotr Zieliński,210,Partner,8,Centrum,Yes
6502,Katarzyna Zieliński,50,Agent wyłączny,19,Wschód,Yes
6503,Jakub Kowalczyk,100,Agent wyłączny,17,Centrum,Yes
6504,Ewa Wójcik,375,Agent wyłączny,6,Południe,Yes
6505,Paweł Lewandowski,258,Agent wyłączny,2,Zachód,Yes
6506,Krzysztof Kowalski,163,Agent wyłączny,18,Wschód,No
6507,Marta Kamiński,165,Partner,15,Południe,Yes
6508,Monika Wiśniewski,329,Multiagent,4,Północ,Yes
6509,Agnieszka Woźniak,316,Agent wyłączny,19,Południe,Yes
6510,Katarzyna Lewandowski,170,Direct Sales,20,Wschód,Yes
6511,Paweł Woźniak,371,Partner,13,Centrum,Yes
6512,Joanna Nowak,241,Multiagent,16,Centrum,Yes
6513,Piotr Lewandowski,9,Agent wyłączny,7,Wschód,Yes
6514,Ewa Kowalski,362,Broker,14,Centrum,Yes
6515,Piotr Kowalski,367,Multiagent,2,Północ,Yes
6516,Marta Szymański,14,Agent wyłączny,14,Północ,No
6517,Michał Woźniak,314,Agent wyłączny,18,Centrum,Yes
6518,Michał Wójcik,182,Partner,17,Południe,Yes
6519,Marcin Wójcik,150,Multiagent,16,Centrum,Yes
6520,Anna Wójcik,307,Agent wyłączny,12,Południe,Yes
6521,Monika Nowak,418,Multiagent,17,Zachód,Yes
6522,Paweł Zieliński,77,Partner,16,Wschód,Yes
6523,Tomasz Wiśniewski,398,Direct Sales,18,Wschód,Yes
6524,Anna Wiśniewski,77,Multiagent,20,Południe,Yes
6525,Marcin Kamiński,308,Agent wyłączny,17,Północ,Yes
6526,Marcin Kowalczyk,130,Multiagent,3,Zachód,Yes
6527,Monika Kowalski,376,Agent wyłączny,18,Wschód,Yes
6528,Joanna Woźniak,180,Partner,12,Południe,No
6529,Krzysztof Woźniak,282,Agent wyłączny,6,Zachód,Yes
6530,Krzysztof Wiśniewski,286,Multiagent,20,Centrum,Yes
6531,Adam Nowak,79,Multiagent,18,Wschód,Yes
6532,Michał Woźniak,362,Agent wyłączny,14,Centrum,Yes
6533,Jakub Kamiński,351,Broker,1,Południe,Yes
6534,Michał Szymański,367,Multiagent,11,Zachód,Yes
6535,Agnieszka Kowalski,255,Multiagent,12,Południe,Yes
6536,Katarzyna Nowak,155,Agent wyłączny,12,Wschód,Yes
6537,Ewa Kowalczyk,355,Agent wyłączny,9,Zachód,Yes
6538,Paweł Kamiński,305,Direct Sales,8,Południe,Yes
6539,Paweł Nowak,109,Broker,9,Północ,Yes
6540,Michał Nowak,129,Agent wyłączny,9,Wschód,Yes
6541,Magdalena Wiśniewski,48,Partner,4,Południe,Yes
6542,Joanna Wójcik,316,Agent wyłączny,18,Zachód,Yes
6543,Ewa Wójcik,386,Agent wyłączny,18,Zachód,Yes
6544,Michał Kowalski,67,Multiagent,14,Południe,Yes
6545,Joanna Woźniak,70,Direct Sales,17,Centrum,Yes
6546,Marcin Woźniak,207,Agent wyłączny,15,Wschód,Yes
6547,Piotr Zieliński,60,Multiagent,8,Centrum,Yes
6548,Piotr Wójcik,317,Broker,18,Południe,No
6549,Marta Lewandowski,206,Multiagent,7,Centrum,Yes
6550,Katarzyna Kamiński,104,Agent wyłączny,12,Południe,Yes
6551,Tomasz Woźniak,333,Agent wyłączny,13,Centrum,Yes
6552,Joanna Wiśniewski,307,Multiagent,19,Wschód,Yes
6553,Paweł Kamiński,80,Multiagent,1,Zachód,Yes
6554,Paweł Lewandowski,228,Agent wyłączny,10,Północ,Yes
6555,Magdalena Kowalczyk,226,Multiagent,4,Wschód,Yes
6556,Agnieszka Zieliński,174,Agent wyłączny,16,Wschód,No
6557,Magdalena Wiśniewski,144,Agent wyłączny,5,Centrum,Yes
6558,Monika Wiśniewski,71,Agent wyłączny,1,Północ,Yes
6559,Jakub Zieliński,384,Partner,3,Centrum,Yes
6560,Adam Kowalski,69,Agent wyłączny,0,Zachód,Yes
6561,Tomasz Szymański,81,Multiagent,10,Północ,Yes
6562,Michał Kamiński,228,Broker,0,Zachód,Yes
6563,Joanna Lewandowski,389,Multiagent,15,Północ,Yes
6564,Marcin Lewandowski,124,Agent wyłączny,3,Wschód,Yes
6565,Anna Wójcik,205,Multiagent,2,Centrum,Yes
6566,Michał Woźniak,35,Agent wyłączny,20,Centrum,Yes
6567,Agnieszka Wójcik,180,Multiagent,0,Północ,Yes
6568,Joanna Woźniak,328,Agent wyłączny,15,Centrum,Yes
6569,Katarzyna Zieliński,78,Agent wyłączny,7,Zachód,Yes
6570,Monika Lewandowski,282,Direct Sales,1,Zachód,Yes
6571,Marcin Lewandowski,84,Partner,18,Wschód,Yes
6572,Piotr Szymański,409,Agent wyłączny,4,Zachód,Yes
6573,Ewa Lewandowski,303,Broker,10,Zachód,Yes
6574,Tomasz Wójcik,262,Multiagent,18,Południe,Yes
6575,Anna Kowalczyk,44,Broker,20,Północ,No
6576,Magdalena Wiśniewski,189,Agent wyłączny,17,Północ,Yes
6577,Magdalena Kamiński,135,Agent wyłączny,4,Wschód,Yes
6578,Monika Nowak,326,Multiagent,10,Południe,No
6579,Krzysztof Kowalski,308,Multiagent,0,Centrum,Yes
6580,Jakub Nowak,386,Multiagent,8,Północ,Yes
6581,Magdalena Woźniak,311,Partner,12,Południe,Yes
6582,Paweł Szymański,271,Broker,14,Wschód,Yes
6583,Katarzyna Woźniak,216,Agent wyłączny,19,Zachód,No
6584,Joanna Zieliński,100,Direct Sales,8,Wschód,Yes
6585,Magdalena Wójcik,353,Multiagent,0,Południe,Yes
6586,Monika Wójcik,271,Agent wyłączny,0,Południe,Yes
6587,Anna Woźniak,306,Agent wyłączny,17,Wschód,Yes
6588,Magdalena Nowak,305,Agent wyłączny,16,Wschód,No
6589,Tomasz Lewandowski,207,Multiagent,0,Zachód,Yes
6590,Joanna Woźniak,11,Agent wyłączny,8,Wschód,Yes
6591,Paweł Woźniak,390,Multiagent,7,Północ,Yes
6592,Tomasz Lewandowski,371,Multiagent,15,Centrum,No
6593,Joanna Zieliński,230,Partner,7,Wschód,Yes
6594,Agnieszka Wiśniewski,59,Partner,20,Południe,Yes
6595,Marcin Zieliński,249,Direct Sales,11,Północ,Yes
6596,Tomasz Kowalczyk,76,Agent wyłączny,14,Centrum,Yes
6597,Piotr Szymański,396,Agent wyłączny,5,Centrum,Yes
6598,Agnieszka Lewandowski,192,Agent wyłączny,18,Centrum,Yes
6599,Paweł Wójcik,353,Broker,16,Północ,Yes
6600,Jakub Zieliński,365,Multiagent,3,Zachód,Yes
6601,Michał Kowalski,387,Agent wyłączny,15,Centrum,Yes
6602,Magdalena Lewandowski,382,Direct Sales,11,Zachód,Yes
6603,Paweł Nowak,387,Partner,4,Północ,Yes
6604,Marta Wiśniewski,14,Agent wyłączny,8,Zachód,Yes
6605,Jakub Nowak,312,Broker,15,Zachód,Yes
6606,Krzysztof Kowalczyk,159,Direct Sales,19,Zachód,Yes
6607,Marta Kowalczyk,378,Partner,0,Zachód,Yes
6608,Monika Nowak,72,Agent wyłączny,12,Wschód,Yes
6609,Monika Nowak,156,Partner,20,Centrum,Yes
6610,Joanna Kamiński,330,Multiagent,12,Centrum,Yes
6611,Magdalena Zieliński,21,Agent wyłączny,9,Centrum,Yes
6612,Ewa Wiśniewski,6,Multiagent,11,Wschód,Yes
6613,Agnieszka Zieliński,183,Broker,8,Wschód,Yes
6614,Jakub Zieliński,256,Broker,10,Północ,Yes
6615,Monika Wiśniewski,113,Direct Sales,18,Północ,Yes
6616,Ewa Woźniak,245,Agent wyłączny,0,Centrum,Yes
6617,Marcin Kamiński,324,Agent wyłączny,20,Centrum,Yes
6618,Marcin Kowalski,145,Multiagent,7,Wschód,Yes
6619,Katarzyna Woźniak,105,Multiagent,15,Wschód,Yes
6620,Katarzyna Nowak,43,Agent wyłączny,3,Zachód,Yes
6621,Agnieszka Nowak,30,Agent wyłączny,2,Centrum,Yes
6622,Ewa Wiśniewski,123,Agent wyłączny,0,Centrum,Yes
6623,Piotr Woźniak,290,Direct Sales,19,Zachód,Yes
6624,Anna Lewandowski,138,Partner,7,Północ,Yes
6625,Ewa Nowak,92,Agent wyłączny,3,Południe,Yes
6626,Katarzyna Lewandowski,171,Broker,11,Centrum,Yes
6627,Joanna Nowak,396,Agent wyłączny,13,Centrum,Yes
6628,Michał Woźniak,413,Direct Sales,15,Południe,Yes
6629,Ewa Nowak,281,Broker,13,Północ,Yes
6630,Adam Kamiński,30,Multiagent,12,Południe,Yes
6631,Magdalena Zieliński,375,Direct Sales,7,Północ,Yes
6632,Tomasz Szymański,206,Partner,19,Centrum,Yes
6633,Ewa Szymański,65,Broker,10,Południe,Yes
6634,Paweł Szymański,302,Multiagent,0,Zachód,Yes
6635,Piotr Zieliński,134,Broker,2,Wschód,Yes
6636,Piotr Szymański,257,Partner,4,Północ,Yes
6637,Krzysztof Wiśniewski,380,Multiagent,1,Centrum,Yes
6638,Ewa Wiśniewski,173,Agent wyłączny,9,Zachód,Yes
6639,Krzysztof Wiśniewski,32,Multiagent,17,Zachód,Yes
6640,Tomasz Kowalczyk,162,Agent wyłączny,10,Południe,No
6641,Jakub Zieliński,233,Partner,2,Wschód,Yes
6642,Agnieszka Wójcik,63,Multiagent,11,Południe,Yes
6643,Krzysztof Kowalczyk,64,Agent wyłączny,9,Północ,Yes
6644,Paweł Wójcik,20,Multiagent,0,Północ,Yes
6645,Ewa Nowak,28,Multiagent,19,Centrum,Yes
6646,Adam Zieliński,300,Broker,13,Północ,Yes
6647,Ewa Lewandowski,105,Broker,9,Południe,Yes
6648,Krzysztof Kowalczyk,296,Broker,2,Wschód,Yes
6649,Michał Kowalski,188,Partner,12,Wschód,Yes
6650,Krzysztof Nowak,403,Agent wyłączny,10,Centrum,Yes
6651,Piotr Szymański,230,Direct Sales,5,Wschód,Yes
6652,Monika Kamiński,8,Broker,12,Centrum,No
6653,Joanna Nowak,276,Partner,16,Wschód,Yes
6654,Krzysztof Lewandowski,333,Direct Sales,6,Południe,Yes
6655,Paweł Woźniak,237,Agent wyłączny,10,Zachód,Yes
6656,Anna Lewandowski,309,Broker,5,Zachód,No
6657,Piotr Woźniak,273,Agent wyłączny,0,Południe,Yes
6658,Ewa Lewandowski,397,Direct Sales,3,Zachód,Yes
6659,Katarzyna Zieliński,258,Broker,5,Centrum,Yes
6660,Marta Woźniak,362,Agent wyłączny,7,Północ,Yes
6661,Tomasz Zieliński,144,Agent wyłączny,8,Wschód,Yes
6662,Krzysztof Zieliński,208,Agent wyłączny,12,Centrum,Yes
6663,Krzysztof Nowak,236,Multiagent,3,Centrum,Yes
6664,Tomasz Lewandowski,322,Direct Sales,14,Centrum,Yes
6665,Michał Woźniak,299,Agent wyłączny,7,Wschód,Yes
6666,Marcin Nowak,373,Partner,1,Wschód,Yes
6667,Paweł Wójcik,270,Multiagent,8,Północ,Yes
6668,Piotr Szymański,283,Direct Sales,7,Południe,Yes
6669,Joanna Lewandowski,290,Broker,10,Wschód,Yes
6670,Marcin Nowak,276,Agent wyłączny,7,Północ,Yes
6671,Marcin Kowalczyk,417,Multiagent,10,Południe,Yes
6672,Michał Kamiński,241,Agent wyłączny,17,Północ,No
6673,Agnieszka Szymański,186,Agent wyłączny,5,Północ,Yes
6674,Piotr Zieliński,297,Direct Sales,18,Południe,Yes
6675,Magdalena Wójcik,289,Direct Sales,15,Wschód,Yes
6676,Jakub Woźniak,329,Partner,3,Centrum,Yes
6677,Adam Woźniak,230,Agent wyłączny,16,Zachód,Yes
6678,Michał Kowalczyk,375,Direct Sales,9,Zachód,Yes
6679,Ewa Kowalczyk,62,Multiagent,5,Centrum,Yes
6680,Tomasz Nowak,203,Agent wyłączny,11,Zachód,Yes
6681,Piotr Kamiński,401,Broker,12,Wschód,Yes
6682,Jakub Kamiński,26,Broker,12,Południe,Yes
6683,Magdalena Wiśniewski,183,Multiagent,16,Zachód,No
6684,Jakub Kowalczyk,297,Agent wyłączny,2,Zachód,Yes
6685,Marta Szymański,404,Agent wyłączny,19,Centrum,Yes
6686,Tomasz Szymański,351,Multiagent,12,Centrum,Yes
6687,Paweł Lewandowski,180,Broker,12,Zachód,Yes
6688,Marta Wiśniewski,172,Agent wyłączny,3,Północ,Yes
6689,Marta Wiśniewski,50,Broker,7,Centrum,Yes
6690,Katarzyna Wiśniewski,187,Direct Sales,8,Południe,No
6691,Michał Wiśniewski,209,Broker,8,Zachód,Yes
6692,Jakub Woźniak,345,Agent wyłączny,19,Wschód,Yes
6693,Magdalena Zieliński,104,Partner,19,Zachód,Yes
6694,Tomasz Kowalczyk,15,Agent wyłączny,18,Zachód,Yes
6695,Monika Wiśniewski,311,Broker,9,Południe,Yes
6696,Monika Kowalczyk,411,Broker,8,Zachód,Yes
6697,Monika Kowalczyk,138,Multiagent,13,Północ,Yes
6698,Magdalena Wiśniewski,101,Agent wyłączny,16,Centrum,Yes
6699,Krzysztof Woźniak,71,Agent wyłączny,15,Wschód,Yes
6700,Magdalena Szymański,203,Agent wyłączny,1,Zachód,Yes
6701,Katarzyna Zieliński,379,Agent wyłączny,20,Zachód,Yes
6702,Anna Kowalski,38,Multiagent,17,Centrum,Yes
6703,Joanna Nowak,360,Multiagent,4,Centrum,Yes
6704,Marta Wiśniewski,338,Agent wyłączny,10,Zachód,Yes
6705,Magdalena Zieliński,412,Multiagent,11,Południe,Yes
6706,Ewa Szymański,394,Direct Sales,11,Centrum,Yes
6707,Agnieszka Kowalski,31,Agent wyłączny,0,Południe,Yes
6708,Agnieszka Szymański,269,Multiagent,7,Północ,No
6709,Agnieszka Lewandowski,359,Direct Sales,17,Wschód,Yes
6710,Krzysztof Zieliński,251,Multiagent,1,Północ,Yes
6711,Jakub Woźniak,245,Multiagent,8,Południe,Yes
6712,Piotr Kamiński,340,Agent wyłączny,12,Wschód,Yes
6713,Michał Wiśniewski,82,Broker,19,Zachód,No
6714,Joanna Nowak,127,Agent wyłączny,0,Centrum,Yes
6715,Adam Kowalczyk,245,Agent wyłączny,17,Zachód,Yes
6716,Ewa Woźniak,391,Direct Sales,20,Południe,Yes
6717,Joanna Woźniak,146,Broker,6,Wschód,Yes
6718,Magdalena Kamiński,378,Broker,14,Wschód,Yes
6719,Krzysztof Woźniak,206,Broker,0,Zachód,Yes
6720,Marcin Nowak,90,Broker,1,Północ,No
6721,Anna Kowalczyk,260,Multiagent,3,Zachód,Yes
6722,Joanna Szymański,116,Agent wyłączny,3,Centrum,Yes
6723,Michał Woźniak,183,Multiagent,18,Północ,Yes
6724,Anna Kowalski,217,Broker,19,Wschód,Yes
6725,Agnieszka Woźniak,20,Direct Sales,9,Południe,Yes
6726,Adam Zieliński,94,Multiagent,18,Wschód,Yes
6727,Michał Nowak,100,Agent wyłączny,14,Zachód,No
6728,Ewa Lewandowski,109,Partner,5,Północ,Yes
6729,Paweł Kamiński,241,Multiagent,11,Północ,Yes
6730,Paweł Szymański,240,Agent wyłączny,1,Północ,Yes
6731,Joanna Woźniak,410,Broker,13,Zachód,Yes
6732,Magdalena Kamiński,35,Multiagent,5,Zachód,Yes
6733,Marta Woźniak,274,Multiagent,5,Północ,Yes
6734,Tomasz Kamiński,317,Agent wyłączny,10,Południe,Yes
6735,Michał Kowalczyk,40,Broker,1,Centrum,Yes
6736,Anna Kowalski,98,Agent wyłączny,20,Południe,Yes
6737,Ewa Wiśniewski,208,Multiagent,1,Centrum,Yes
6738,Tomasz Woźniak,8,Agent wyłączny,3,Centrum,Yes
